,Total demand,Total fixed costs,Total generation costs,Total costs,Total load shedding,Total over generation,Total reserve shortfall,Total renewables curtailment,Total on/offs,Total sum on/off ramps,Total sum nominal ramps,Maximum observed demand,Overall renewables penetration rate,Cumulative average price,Renewables available,Renewables used
976,120148.029509,1284186.51,556892.256227,1841078.766227,0.0,0.0,0.0,574.956762,6,510.0,6714.834945,6314.901686,35.245342,15.32342,42921.540962,42346.584201
977,120147.613235,1284186.51,589532.170771,1873718.680771,56.968137,0.0,0.0,1961.453853,6,510.0,8477.516833,6315.030196,34.481166,15.595139,43389.751532,41428.297678
978,120147.071352,1284186.51,551797.496771,1835984.006771,0.0,0.0,0.0,1608.434744,6,510.0,8028.978184,6315.071152,35.501766,15.281138,44262.76708,42654.332337
979,120147.924955,1284186.51,540839.510721,1825026.020721,0.0,0.0,0.0,235.121058,6,510.0,6871.514531,6315.032256,35.596526,15.189826,43003.608483,42768.487425
980,120147.815081,1284186.51,577001.776255,1861188.286255,0.0,0.0,0.0,1455.279039,6,510.0,9015.270334,6315.111975,34.442722,15.490821,42837.4571,41382.178061
981,120148.638788,1284186.51,548818.392748,1833004.902748,0.0,0.0,0.0,154.229689,6,510.0,8481.154917,6315.215769,35.522946,15.256144,42834.565895,42680.336206
982,120148.620348,1284186.51,602622.88165,1886809.39165,269.815536,0.0,0.0,602.475938,6,510.0,9221.780865,6315.291717,33.530372,15.703962,40888.755047,40286.279109
983,120147.272935,1284186.51,570302.520253,1854489.030253,0.0,0.0,0.0,1430.122505,6,510.0,7573.631115,6314.995483,34.593045,15.435132,42992.722408,41562.599903
984,120148.047942,1284186.51,512886.507489,1797073.017489,0.0,0.0,0.0,1108.663762,6,510.0,5443.068803,6315.076965,36.766998,14.957155,45283.494079,44174.830317
985,120147.971991,1284186.51,655894.697667,1940081.207667,375.226268,0.0,0.0,971.37115,6,510.0,10384.993367,6315.001433,31.470283,16.147432,38782.277919,37810.906768
986,120148.270549,1284186.51,617335.825475,1901522.335475,0.0,0.0,0.0,586.58759,6,510.0,10313.821964,6315.250297,33.078475,15.826464,40329.802916,39743.215326
987,120148.074813,1284186.51,579389.225555,1863575.735555,22.120299,0.0,0.0,836.31837,6,510.0,9261.97558,6315.067992,34.697469,15.510658,42524.659151,41688.340781
988,120147.874496,1284186.51,505070.433478,1789256.943478,0.0,0.0,0.0,1412.428314,6,510.0,4504.094033,6314.982464,37.162249,14.892123,46062.08111,44649.652796
989,120147.918745,1284186.51,523315.464445,1807501.974445,0.0,0.0,0.0,722.24987,6,510.0,6070.800807,6315.076966,36.491078,15.043972,44565.5203,43843.270431
990,120148.373537,1284186.51,615728.147593,1899914.657593,37.933451,0.0,0.0,1596.176282,6,510.0,11385.525923,6315.100664,33.063095,15.81307,41320.946643,39724.770361
991,120147.263325,1284186.51,555807.277391,1839993.787391,734.761843,0.0,0.0,721.597822,6,510.0,10009.819546,6314.885137,34.808434,15.314488,42542.978824,41821.381002
992,120147.313059,1284186.51,643535.606819,1927722.116819,24.256024,0.0,0.0,1019.785518,6,510.0,10689.454135,6315.127593,32.186206,16.044654,39690.646993,38670.861476
993,120147.829771,1284186.51,541260.807378,1825447.317378,0.0,0.0,0.0,1182.60037,6,510.0,7515.236717,6315.344309,35.813776,15.193344,44212.075457,43029.475087
994,120148.549094,1284186.51,578316.977921,1862503.487921,401.528509,0.0,0.0,874.619113,6,510.0,10144.483898,6315.182102,34.274589,15.501673,42055.040328,41180.421215
995,120148.620667,1284186.51,560058.372494,1844244.882494,0.0,0.0,0.0,1035.206381,6,510.0,7132.177017,6315.077661,35.031133,15.349697,43124.628955,42089.422574
996,120147.610582,1284186.51,626777.98609,1910964.49609,584.068356,0.0,0.0,435.869025,6,510.0,10391.033667,6315.007966,32.357396,15.905139,39312.506875,38876.637851
997,120148.151863,1284186.51,573936.12938,1858122.63938,0.0,0.0,0.0,852.997621,6,510.0,9404.111487,6315.085558,34.799716,15.465262,42664.212945,41811.215324
998,120148.155894,1284186.51,593734.299676,1877920.809676,1154.125774,0.0,0.0,644.960811,6,510.0,11851.199732,6315.126283,33.248782,15.630043,40592.75984,39947.799029
999,120147.764492,1284186.51,602044.900873,1886231.410873,46.504012,0.0,0.0,379.599469,6,510.0,8843.692946,6315.234426,33.652634,15.699263,40812.486401,40432.886931
